temperature_2_m_above_gnd,relative_humidity_2_m_above_gnd,mean_sea_level_pressure_MSL,total_precipitation_sfc,snowfall_amount_sfc,total_cloud_cover_sfc,shortwave_radiation_backwards_sfc,wind_speed_10_m_above_gnd,wind_direction_10_m_above_gnd,generated_power_kw
29.43,20,1012.2,0,0,30,672.84,19.39,211.33,256.62278
10.26,83,1013.7,0,0,0,25.81,9.51,209.48,256.36194
3.07,93,1028.7,0,0,13,0,23.11,322.59,255.03637
10.67,82,1007.7,0,0,10,129.05,1.8,233.13,254.97361
11.6,67,1013.9,0,0,100,342.65,18.67,289.13,254.48179
14.73,73,1010.3,0.2,0,3.9,524.21,26.48,172.97,252.90611
8.46,89,1020,0,0,100,0.89,9.79,162.9,252.42222
6.08,61,1028.7,0,0,96,6.23,14.62,189.93,251.51667
21.9,38,1012.1,0,0,100,467.25,18.9,17.74,251.24394
30.86,25,1012.9,0,0,0,663.05,5.69,304.7,250.13028
18.98,56,1015.8,0,0,100,396.05,23.19,295.77,250.05851
14.95,67,1016.9,0,0,100,310.61,29.22,176.47,250.04685
5.41,88,1005.8,1.5,0,100,98.79,12.24,151.93,249.62361
9.54,64,1012.2,0.7,0,100,285.69,20.38,72.53,249.51502
13.64,62,1028.8,0,0,2,409.4,9.83,351.57,249.46299
17.2,65,1016.7,0,0,100,411.18,20.66,311.47,249.33499
24.78,34,1016.4,0,0,10,388.04,0.72,90,248.735
12.35,47,1019,0,0,0,0,28.88,169.95,248.27722
3.6,87,1018.1,0,0,49,72.09,21.42,294.84,247.67075
5.56,85,1014.2,0.9,0,100,140.62,15.29,63.43,246.9109
11.92,87,1013.9,0,0,98,105.02,7.64,351.87,246.46157
9.15,59,1013.8,0,0,100,317.73,16.85,70.02,245.80199
22.3,40,1012.6,0.2,0,100,171.77,18.92,291.19,245.44074
22.08,32,1013.4,0,0,78,545.57,17.45,291.8,245.40333
25.97,19,1013.3,0,0,100,625.67,18.06,293.5,245.10278
2.12,90,1032.8,0.5,0.63,100,113.03,10.32,119.25,245.03425
10.72,40,1025.9,0,0,100,323.96,33.97,167.14,243.02694
17.9,36,1028.9,0,0,100,412.96,21.95,318.99,242.84537
2.3,94,1024,0,0,48,0,39.31,164.05,242.0758
11.63,60,1024.3,0,0,100,495.73,27.29,323.58,241.875
7.11,45,1031.7,0,0,100,0,11.88,180,241.04417
20.29,27,1018.1,0,0,0,508.19,11.12,29.05,240.92937
11.4,67,1011,0,0,37,424.53,43.39,292.95,240.54478
5.72,38,1031.7,0,0,1.2,429.87,22.7,14.7,240.32569
11.02,66,1020.2,0,0,96,129.94,3.32,192.53,240.25569
20.77,27,1020.4,0,0,0,575.83,20.75,308.66,239.88803
6.62,81,1018.7,0,0,100,4.45,25.35,191.47,238.13972
7.59,90,1023.7,0,0,0,0,9.29,234.46,237.54278
20.68,47,1009.8,0.3,0,74,194.91,21.18,215.31,237.40942
11.24,58,1027.4,0,0,100,249.2,15.33,189.46,236.97234
7.81,83,1024.9,0,0,100,81.88,7.29,57.09,236.61444
15.39,34,1018.5,0,0,100,0,2.52,270,235.90556
13.43,82,1012,0.7,0,100,273.23,19.88,148.32,234.49373
24.68,32,1010.8,0,0,81,380.03,13.24,315,233.65528
12.57,34,1022.4,0,0,35,452.12,21.22,255.26,233.24195
5.68,48,1029.7,0,0,0,414.74,19.67,23.75,232.96167
-0.02,86,1013.9,0.3,0,100,9.79,29.96,274.13,232.56139
25.91,24,1006.9,0,0,10,402.28,10.16,292.93,231.70045
8.61,77,1020.6,0,0,83,0,14.4,178.57,229.05444
15.77,52,1017.5,0,0,58,557.14,34.25,140.12,228.5125
13.18,58,1020.2,0,0,100,206.48,1.08,180,227.94111
13.7,59,1012,0.5,0,100,265.22,16.06,222.27,227.31436
1.51,64,1015.3,0,0,10,374.69,33.99,5.47,226.21317
3.21,95,1007.5,2,0,100,5.34,9.96,167.47,225.46611
15.14,38,1011.4,0,0,100,85.44,11.46,223.73,225.41778
9.2,92,1019.1,0.2,0,100,0,19.8,181.04,225.22591
4.79,55,1017.1,0,0,10.5,0,10.46,220.82,223.90167
20.7,53,1015.3,0,0,100,621.22,30.11,206.26,223.08861
4.41,91,1012.8,0.2,0,100,0,28.77,315.51,222.8959
13.39,65,1012.7,0,0,100,0,7.21,357.14,221.15777
7.85,53,1017.7,0,0,100,250.09,13,274.76,220.395
7.68,80,1004.2,0.7,0,100,302.6,30.75,25.67,219.53748
10.6,70,1015,0,0,100,604.31,28.04,294.26,219.2571
16.2,26,1023.1,0,0,0,499.29,19.34,24.18,219.21004
2.58,85,1018.7,0,0,100,7.12,10.7,317.73,219.09665
2.95,86,1026.8,0.7,0,100,101.46,29.12,171.47,217.60286
17.89,94,1014.7,0,0,4.8,1.78,22.32,179.08,217.5825
10.23,73,1011.3,0.1,0,100,104.13,5.59,75.07,214.98889
-0.67,93,1007.9,0.1,0.21,100,0,40.93,320.71,214.66867
-2.79,94,1037.3,0,0,100,32.04,7.99,352.23,214.27725
9.79,34,1014.6,0,0,0,520.65,17.23,169.16,213.97641
15.3,68,1017,0,0,5,527.77,24.88,176.68,213.84062
19.58,36,1016.7,0,0,0,567.82,4.9,233.97,213.78389
8.53,82,1011.8,0.1,0,100,0.89,10.64,203.96,213.59472
1.97,88,1032.9,0,0,100,133.5,5.86,42.51,213.53037
4.67,85,1022,0,0,100,167.32,12.32,353.29,213.51918
-3.82,92,1018.1,0.1,0.21,100,13.35,34.86,343.81,213.16447
6.23,87,1003.4,0,0,100,0,43.73,292.77,212.73694
14.72,69,1019.7,0,0,100,342.65,22.04,218.37,210.95528
20.76,55,1015.5,0,0,30,530.44,32.86,204.6,210.52389
2.93,91,1033.3,0,0,100,0,22.75,175.46,210
10.82,54,1013.4,0,0,35,523.32,33.65,296.02,209.28936
5.13,93,1020,0,0,100,0,10.25,18.43,209.16194
19.68,35,1011.3,0,0,40,525.99,9,180,209.08015
3.5,82,1001.6,0,0.14,91,205.59,44.4,288.43,209.04958
11.04,39,1016.6,0,0,80,345.32,32.68,153.15,208.4094
16.64,33,1029.2,0,0,100,330.19,17.23,169.16,208.19444
18.01,39,1015.8,0,0,1,545.57,11.18,14.93,207.84393
19.03,55,1008.9,0,0,8.1,575.83,28.14,163.65,207.84389
8.99,77,1006.9,0.3,0,100,162.87,22.91,45,206.87611
-4.23,94,1040.7,0,0,100,0.89,11.59,53.84,206.17519
19.51,44,1006.2,0,0,100,502.85,28.8,216.87,206.12
-4.29,83,1030,0,0,0,24.03,2.41,243.43,205.54818
10.89,94,1012.7,0,0,50,12.46,28.9,166.31,204.56321
4.31,85,1022.2,0,0,100,97.9,10.25,341.57,202.60269
2.72,63,1016,0,0,10,469.92,43.53,304.22,202.27496
7.39,85,1005.3,0.1,0,100,319.51,39.82,37.28,202.1585
14.42,42,1021.6,0,0,0,0,25.42,164.39,202.04782
18.12,24,1023.1,0,0,0,507.3,9.01,2.29,201.97139
13.87,77,1011.7,0.1,0,48,337.31,24.63,164.74,201.59944
4.32,84,1015.7,0,0,100,11.57,19.24,107.42,200.51778
27.58,31,1008.8,0,0,10,593.63,8.35,262.57,199.85139
-2,83,1020,0,0,100,257.21,48.97,0.84,199.56072
5.42,59,1027.4,0,0,100,434.32,40.35,325.18,198.86434
7.46,48,1017.9,0,0,100,314.17,38.52,0.54,197.96722
9.18,92,1007.5,0.3,0,100,11.57,8.29,182.49,197.91444
7.73,65,1028.8,0,0,0,422.75,20.43,14.28,197.23395
12.79,49,1020.4,0,0,0,0,21.43,172.28,196.62583
8.72,63,1006.9,0,0,85,210.04,21.26,61.7,194.02072
8.27,95,1023,0,0,100,0,8.56,337.75,193.9975
-3.27,96,1028.5,0,0,100,4.45,14.76,360,193.89462
18.21,39,1018.1,0,0,100,401.39,9.67,45,192.91707
16.33,61,1015.8,0,0,0.3,563.37,18.22,37.78,192.38597
1.63,84,1013,0,0,100,0,9.01,357.71,189.80922
12.84,52,1031.5,0,0,100,261.66,18.89,300.96,188.85493
8,59,1020.4,0,0,100,486.83,13.44,339.62,188.75389
2.89,88,1026.6,1.1,0,100,52.51,28.91,175,188.40683
7.47,38,1021.4,0,0,0,516.2,21.37,32.62,187.58972
19.56,33,1015.7,0,0,22,503.74,3.6,216.87,185.99861
3.11,94,1011.8,0,0,100,18.69,6.88,6.01,185.65667
3.94,93,1007.5,2.2,0,100,56.96,10.39,165.96,185.29973
17.36,40,1016.6,0,0,0,0,9.36,180,185.27833
17.03,53,1015.7,0,0,100,607.87,22.7,27.38,184.7025
16.11,41,1012.6,0,0,100,237.63,21.39,216.1,183.96861
3.62,93,1007.8,2.2,0,100,39.16,11.87,165.96,182.93889
9.27,94,1027,0,0,0,0,14.76,180,181.56389
0.95,95,1027.3,0,0,100,0,26.48,7.03,181.53847
13.07,43,1027.3,0,0,6.3,414.74,4.68,360,179.9175
10.68,60,1024.1,0,0,23.4,415.63,37.48,343.83,179.49018
8.68,72,1022.3,0,0,100,607.87,30.3,170.43,179.46546
-2.61,75,1021.7,0.1,0,100,283.02,29.52,30,179.29113
23.07,30,1019.7,0,0,100,592.74,10.82,176.19,178.72944
11.48,58,1012,0,0,20,435.21,37.36,295.08,178.17393
2.5,73,1017.1,0,0,100,386.26,41.14,302.86,177.91597
8.96,55,1015.2,0,0,100,389.82,28.4,210.47,177.40503
15.89,47,1014.4,0,0,100,451.23,0.8,26.57,177.06391
-4.36,96,1017.1,0,0,19,0,19.96,309.14,176.33224
14.5,46,1021.1,0,0,10,0,27.4,170.17,176.04706
9.71,90,1016.3,0,0,100,140.62,8.56,14.62,175.97749
2.81,94,1018.7,0,0,100,13.35,3.67,281.31,175.84461
7.61,52,1029.5,0,0,0,421.86,17.06,7.28,175.41141
32.09,20,1015.2,0,0,100,445.89,8.67,274.76,175.06383
3.83,63,1022.1,0,0,37,0,22.51,172.65,174.91528
7.36,46,1018.4,0,0,100,0,16.24,183.81,174.86523
14.44,41,1007.8,0,0,100,642.58,23.34,109.83,174.35133
8.69,66,1025.1,0,0,100,257.21,21.66,285.42,173.41056
3.64,77,1029.3,0,0,100,0,29.66,169.51,173.12517
4.82,94,1019.5,0,0,37,0,6.76,334.8,172.78694
18.04,42,1015.8,0,0,0,0,11.61,172.87,172.57722
4.06,95,1023.8,0,0,100,3.56,14.49,14.38,171.51352
9.42,91,1027.6,0,0,0,0,30.55,171.87,171.27389
3.21,79,1015,0,0,0,0,11.97,338.84,170.79606
8.18,67,1032.2,0,0,0,0,6.44,206.57,170.72708
11.85,93,1012.2,0,0,100,8.01,21.05,167.15,170.57694
17.09,34,1019.3,0,0,0,504.63,17.21,322.65,170.47789
27.9,17,1017.5,0,0,10,514.42,13.91,158.75,170.42935
8.78,74,1007.6,0.5,0,100,224.28,24.34,299.22,169.67472
19.06,40,1014.7,0,0,15,552.69,26.68,273.09,169.01667
1.92,94,1028.7,0,0,23,0,18.09,328.84,168.89293
28.29,21,1017.7,0,0,10,612.32,11.53,165.53,168.88982
10.59,79,1015.7,0,0,100,132.61,14.33,25.28,168.84417
3.16,82,1016.4,0,0,0.6,0,10.19,212.01,168.05958
8.55,92,1022.6,0,0,100,0,1.94,201.8,167.43798
14.27,72,1011.7,0.3,0,14.1,569.6,32.02,171.6,167.18444
12.55,87,1012.6,0,0,100,154.86,31.52,166.12,165.9575
22.86,28,1020.8,0,0,0,502.85,5.63,153.43,165.79746
3.24,97,1023.5,0,0,49,0,15.48,358.67,165.62544
13.76,65,1015.1,0.2,0,100,199.36,10.59,234.69,164.875
-0.64,88,1014.1,0.2,0,100,2.67,46.44,180,164.66754
11.43,53,1022,0,0,9.9,0,22.91,171.87,164.66722
15.32,66,1011.5,0.5,0,80,189.57,10,300.26,164.17806
-2.16,94,1016.2,0,0,56,0,31.26,302.77,162.85673
14.44,92,1014.8,0.9,0,47,0,18.89,187.67,162.59972
9.55,97,1013.6,0,0,4,0.89,6.16,353.29,162.56417
2.74,73,1010.6,0,0,100,312.39,45.74,268.2,162.37921
18.5,29,1022.1,0,0,100,0,14.42,182.86,161.31064
7.79,36,1031.1,0,0,0,0,9.9,199.09,160.22743
3.54,49,1030.5,0,0,39,0,8.67,221.63,159.58794
0.89,93,1017.9,0,0,100,14.24,29.53,170.88,159.44572
11.87,87,1018.8,0,0,2,0,4.69,32.47,159.32631
4.1,75,1018.5,0,0,100,333.75,28.86,146.71,159.23395
7.58,99,1024.1,0,0,63,0,3.1,215.54,158.79974
8.69,83,1010.8,0,0,100,0,4.55,71.57,158.78472
7.27,90,1026.3,0.1,0,100,113.92,9.01,2.29,158.36778
17.13,47,1015.5,0,0,10,501.07,23.69,286.78,158.05222
5.98,93,1015,0.1,0,72,0,28.36,171.97,157.9622
12.35,86,1011.7,0.1,0,100,107.69,12.07,153.43,157.56
19.43,31,1012.9,0,0,7.8,499.29,4.02,153.43,157.40306
9.17,53,1013.9,0,0,100,395.16,29.27,211.93,156.05012
0.35,55,1019.2,0,0,100,232.29,49.07,3.79,155.8639
18.26,45,1008.3,0,0,82,416.52,29.71,199.09,155.44647
19.08,27,1023.8,0,0,0,493.95,10.82,356.19,155.41676
-2.18,92,1017,0,0.07,88,225.17,46.33,18.58,155.21215
13.6,82,1012.2,0,0,100,0,10.82,183.81,154.38554
19.49,53,1016.1,0,0,100,432.54,33.5,208.22,151.70167
11.65,77,1000.3,0.2,0,19,503.74,43.86,290.67,151.54448
1.34,49,1027.1,0,0,0,27.59,24.16,335.34,151.47548
15.47,44,1011.1,0,0,8,363.12,8.64,270,150.32073
9.8,55,1018.8,0,0,16,257.21,2.62,164.05,149.70222
14.11,60,1014,0,0,10,435.21,9.83,28.44,149.45472
4.53,88,1025.6,0,0,100,63.19,23.04,28.97,149.22339
7.5,30,1027.3,0,0,0,0,11.62,196.19,148.77778
14.85,49,1016.1,0.1,0,100,340.87,6.85,273.01,147.91361
24.45,34,1016.7,0,0,10,514.42,1.8,323.13,147.31476
13.92,62,1015.4,0.5,0,100,187.79,12.66,255.17,146.5776
9.01,64,1013.5,0,0,100,304.38,17.58,79.38,145.8094
17.38,67,1011.4,0.5,0,100,196.69,21.67,274.76,145.63981
16.61,42,1016,0,0,11,0,10.2,222.14,145.35968
14.78,64,1022.7,0,0,10.5,284.8,21.97,304.99,144.65972
10.44,48,1012.7,0,0,10,488.61,20.01,149.74,144.51816
10.03,90,1016.9,0,0,100,173.55,11.09,35.75,144.27853
11.03,59,1022.8,0,0,100,284.8,5.62,230.19,143.9723
17.72,22,1023.1,0,0,0,501.07,16.2,1.27,141.87328
26.8,31,1012.9,0,0,10,776.97,10.95,207.41,141.84712
14.01,51,1021.1,0,0,44,421.86,16.6,229.4,141.09667
18.09,39,1017.9,0,0,100,274.12,7.7,52.59,140.78346
12.26,69,1017.6,0,0,100,566.04,32.06,325.06,140.42278
18.72,23,1026.2,0,0,0,486.83,5.86,79.38,140.21872
10.35,72,1028.6,0,0,0,565.15,30.06,353.81,140.00306
32.56,9,1011.5,0,0,0,487.72,14.69,281.31,139.29611
10.23,95,1012,0,0,24,0,25.58,166.16,139.04389
4.82,77,1005.3,0.3,0,100,236.74,47.47,276.53,136.57458
22.35,27,1016.6,0,0,100,304.38,11.48,48.81,136.06338
13.38,48,1019.4,0,0,100,462.8,24.07,21.96,135.97611
9.72,48,1029.1,0,0,0,371.13,22.1,167.77,135.79522
2.89,96,1007.3,1.7,0,100,0,6.44,153.43,135.51043
7.09,93,1013.4,0,0,100,0,2.31,308.66,135.24753
15.42,66,1008.8,0,0,0,0,14.47,174.29,135.0075
13.01,64,1022.4,0,0,28.2,426.31,25.5,311.57,134.7186
8.94,98,1025.9,0,0,51,0,7.75,201.8,133.98887
18.66,60,1011.3,0.4,0,100,211.82,19.21,257.01,133.86937
7.42,33,1024.8,0,0,0,0,14.11,185.86,133.03556
25.51,16,1013.5,0,0,15.3,534.89,20,293.33,132.45813
-5.05,86,1029.5,0,0,0,0,0.8,206.57,132.23905
6.76,71,1029.1,0,0,8.7,0,4.9,233.97,131.93644
14.06,53,1016.5,0,0,100,330.19,9.03,246.5,131.53167
27.88,18,1014.1,0,0,18,465.47,8.56,75.38,131.50167
8.43,93,1008,0.8,0,100,0,10.11,184.09,130.9478
13.49,33,1034.9,0,0,0,374.69,9.03,355.43,130.56522
0.73,99,1027.3,0,0,36,2.67,13.2,244.13,129.43917
9.09,94,1018.8,0,0,0,0,9.83,331.56,129.21222
11.69,36,1022.3,0,0,100,455.68,33.43,157.85,128.5947
0.4,94,1033.1,0,0,100,8.9,1.3,326.31,128.55614
15.37,20,1028,0,0,0,487.72,17.7,175.33,128.36806
5.58,27,1022.2,0,0,100,394.27,9.01,267.71,127.90982
8.25,81,1025.5,0,0,100,186.9,7.34,11.31,126.95306
17.48,49,1016.5,0,0,100,379.14,24.29,168.02,126.20889
5.25,76,1018.3,0.3,0,100,261.66,15.99,125.84,126.05724
2.5,76,1012,0,0,100,373.8,40.06,175.88,125.95566
25.08,28,1012.8,0.8,0,100,469.03,14.47,264.29,125.9345
30.83,17,1017,0,0,0,558.92,21.13,225.69,125.71194
29.17,23,1016.2,0.2,0,10,501.07,16.92,203.84,125.47389
12.65,87,1014.4,0,0,100,0,10.44,180,125.00493
27.28,28,1011.9,0,0,10,793.88,9.29,234.46,124.52844
18.65,59,1015.9,0,0,100,361.34,23.33,308.11,124.09974
7,69,1013.6,0,0,100,186.9,29.39,210.96,123.7152
18.09,63,1014.4,0,0,100,404.06,35.76,212.25,123.67191
9.46,34,1032,0,0,0,481.49,20.01,59.74,123.13811
10.02,54,1021,0,0,23,178,22.46,173.56,122.785
3.8,49,1030.5,0,0,46,0,8.5,216.38,122.73136
31.3,19,1011.2,0,0,0,534.89,14.62,308,122.58019
18.8,51,1021.9,0,0,69,473.48,13.89,301.22,122.23064
0.27,94,1024.2,0,0,100,0,6.64,347.47,122.06195
8.54,75,1020.8,0,0,16.5,5.34,5.15,155.22,121.94833
-0.66,73,1022.2,0,0,100,0,29.35,326.5,121.87213
5.97,95,1020.5,0,0,100,0,2.81,320.19,121.79194
12.41,54,1021.7,0,0,7.5,0,12.73,188.13,121.5975
9.26,91,1010.9,0,0,100,0,3.76,106.7,121.36639
16.19,65,1006.3,0,0,100,107.69,13.28,237.17,120.44028
2.28,78,1009.6,0,0,100,311.5,17.38,320.04,120.28781
3.11,98,1020.1,0,0,100,0,5.19,303.69,119.74806
2.42,88,1027.1,3.2,0,100,18.69,27.07,166.15,119.72227
4.61,94,1022.8,0,0,100,0,10.08,360,119.65333
3.23,91,1021.5,0,0,100,20.47,9.09,326.31,119.6423
4.56,93,1033.3,0,0,0,0,16.6,183.73,119.54096
-2.17,88,1027.2,0.1,0,100,28.48,40.64,161.4,119.46945
9.31,96,1010.6,0,0,89,0,20.42,170.87,118.82722
29.29,21,1012,0,0,12.6,508.19,18.47,213.07,118.03222
7.58,74,1022.1,0,0,100,154.86,34.45,190.84,117.92674
13.39,54,1020.8,0,0,0,0,11.11,204.9,117.60306
9.28,88,1019.2,0,0,100,0,12.9,292.99,117.29835
17.06,50,1018.8,0,0,2.7,0,3.98,174.81,117.24029
8.57,40,1023.6,0,0,100,2.67,32.7,159.37,116.7187
8.17,78,1005.9,0,0,100,266.11,41.84,33.42,116.51056
9.08,69,1031.9,0,0,0,365.79,15.28,15.02,116.31498
9.78,41,1014.7,0,0,6.3,497.51,31.56,295.69,115.7372
12.79,81,1014.9,0,0,0,0,7.42,255.96,115.51528
11.88,52,1041.9,0,0,0,367.57,10.16,22.93,115.48638
8.53,100,1015,0,0,0,0,0,180,115.15371
11.49,86,1017.4,0,0,100,0,13.08,7.91,114.78333
17.78,69,1015.7,0,0,0,0,8.64,180,114.57361
14.31,71,1010.4,0.3,0,15,270.56,29.9,182.07,114.56722
8.46,47,1030.6,0,0,0,363.12,10.37,20.32,114.485
13.24,76,1018.8,0,0,30,0,6.64,12.53,113.73476
11.49,60,1027.4,0,0,100,218.05,15.63,187.94,113.61441
24.64,21,1018.9,0,0,0,494.84,12.78,327.65,113.37028
17.93,52,1017.3,0,0,5.1,0,10.19,212.01,113.06639
12.84,84,1012.2,0.3,0,87,116.59,15.19,148.57,112.96528
11.01,48,1015.1,0,0,100,0,6.52,186.34,112.79444
2.43,79,1028.9,0,0,8,0,12.96,180,112.68126
15.02,43,1012.6,0,0,100,289.25,9.79,306.03,112.32333
3.58,54,1027,0,0,0,420.97,22.51,7.35,112.26474
13.86,59,1016.3,0,0,60,0,18.45,174.4,111.92165
8.4,87,1007.3,1.5,0,100,109.47,19.59,20.43,111.46311
8.71,44,1031.7,0,0,0,480.6,27.66,34.93,110.45111
12.24,88,1017.2,0,0,0,0,6.29,246.37,109.69019
10.62,73,1008.3,0.6,0,100,208.26,6.37,312.71,109.5682
7.24,73,1022.4,0,0,100,191.35,38.06,190.35,109.29444
32.5,13,1013.1,0,0,10,396.94,14.76,271.4,109.22472
7.43,87,1005.6,0,0,100,244.75,36.93,46.97,109.12147
0.03,86,1014.9,0.3,0,100,0,31,282.75,109.07939
1.68,94,1024.2,0,0,100,0,4.69,327.53,108.45255
25.99,38,1011.3,0,0,100,510.86,23.05,321.34,107.90648
10.03,66,1016.8,0,0,100,83.66,15.55,185.31,107.88273
19.03,40,1017,0,0,0,420.97,28.8,323.13,107.45476
11.8,59,1023.8,0,0,100,451.23,27,323.13,107.38569
18.19,41,1020.1,0,0,0,0,9.09,213.69,107.07253
21.3,33,1016.2,0,0,15.3,472.59,13.85,24.57,106.92861
5.07,65,1028.8,0,0,0,0,11.72,190.62,105.49856
11.15,53,1028.9,0,0,4.5,339.09,22.35,177.23,104.99327
10.64,83,1017.6,0,0,0,0,4.02,206.57,104.78611
12.29,58,1020.6,0,0,0,0,18.45,174.4,104.29291
27.9,22,1017.6,0,0,10,501.07,9.96,167.47,104.04605
11.7,89,1019.8,0,0,100,0,11.3,9.16,103.5013
12.5,57,1013.4,0,0,0,0,11.63,201.8,103.36583
8.64,48,1027,0,0,0,356,9.53,10.89,103.20437
14.51,47,1021.6,0,0,10,230.51,13.24,67.62,103.1469
11.55,98,1014.3,0,0,48,0,2.9,330.26,102.90479
6.86,95,1026.1,0,0,100,0,7.21,182.86,102.60722
19.97,45,1017.7,0,0,0,0,12.65,184.9,102.54031
2.81,94,1028.1,0,0,3.6,0,7.79,213.69,101.91768
1.35,94,1028.5,0,0,100,0,8.37,25.46,101.6059
15.47,43,1014.8,0,0,100,448.56,16.7,322.88,101.54405
3.74,64,1024.5,0,0,0,483.27,22.07,28.24,101.51705
30.55,17,1017.4,0,0,3,462.8,6.11,315,101.51511
18.07,39,1014.8,0,0,30,249.2,37.55,147.53,101.43341
25.78,23,1010.3,0.3,0,10,792.99,15.41,307.41,101.41556
13.25,53,1021.4,0,0,100,288.36,18.22,240.4,101.35972
11.2,39,1025,0,0,53,388.93,33.97,167.14,101.31806
23.64,29,1011,0.2,0,100,297.26,16.17,281.56,101.30083
15.61,38,1022.1,0,0,0,231.4,23.51,139.97,101.28682
10.51,99,1022.2,0,0,0,0,3.89,303.69,101.25833
14.25,50,1020.9,0,0,63,431.65,19.3,233.34,100.57167
6.36,44,1016.9,0,0,58,511.75,14.51,7.13,100.45392
7.53,43,1027.4,0,0,10,0,11.17,181.85,100.22778
17.66,57,1017.3,0,0,100,350.66,14.71,158.46,100.02687
4.82,85,1025.7,0,0,0,0,5.5,238.39,99.902424
7.72,96,1030.3,0,0,100,0,5.12,219.29,99.04738
7.95,98,1016.1,0,0,50,8.9,6.57,9.46,98.198427
18.12,37,1016.9,0,0,0,0,18.72,181.1,97.753333
8.74,61,1016.1,0,0,100,490.39,25.46,331.26,97.651824
8.61,52,1021.6,0,0,100,182.45,22.75,175.46,97.534722
19.96,23,1015.7,0,0,71,489.5,14.87,6.95,97.36077
5.12,67,1015.4,0,0,85,411.18,24.57,304.85,97.142222
12.68,49,1027.5,0,0,0,350.66,5.69,124.7,97.017519
15.12,33,1026.5,0,0,11.1,323.07,11.25,187.35,96.817667
19.79,46,1005.5,0,0,100,430.76,27.29,216.42,96.620556
5.95,95,1028.3,0,0,100,0,5.15,335.22,95.905438
7.41,98,1023.8,0,0,0,0,1.02,225,95.71669
8.48,95,1018.8,0,0,100,0,3.96,180,95.635
5.83,61,1028.5,0,0,90,0,14.97,189.69,95.634444
10.44,50,1012.5,0,0,10,604.31,24.2,157.25,95.074551
4.45,94,1023.2,0,0,100,0,1.48,284.04,93.939958
8.73,80,1017.4,0,0,0,0,3.89,236.31,93.819444
24.38,30,1015,0,0,10,447.67,15.68,301.87,93.469167
12.4,33,1032.7,0,0,0,345.32,7.59,31.43,93.423875
2.81,95,1010.8,0,0,100,0,7.52,16.7,93.382289
14.45,84,1022.7,0,0,0,0,6.64,229.4,92.746789
14,56,1018.1,0,0,100,226.95,4.51,61.39,92.467811
14.33,67,1020.7,0,0,0,0,9.66,206.57,92.115
30.54,18,1013.3,0,0,73,481.49,13.85,335.43,92.023889
30.48,12,1019.4,0,0,94,493.06,24.12,270,91.668978
9.01,61,1006.9,0,0,24,173.55,19.49,64.86,91.448095
9.84,57,1015.2,0,0,100,360.45,28.15,290.98,91.135834
1.41,93,1030.7,0,0,0,0,9.37,2.2,90.211685
28.02,18,1016.8,0,0,10,509.97,7.64,135,90.078056
12.59,34,1011.6,0,0,100,14.24,11.59,205.77,89.971022
11.02,88,1018.6,0,0,0,0,7.07,194.74,89.534642
15.49,58,1022.1,0,0,24,453.01,14.8,341.57,89.372797
8.65,50,1020.4,0,0,0,504.63,23.66,283.19,89.000525
14.04,32,1036.6,0,0,2.4,352.44,9.37,357.8,88.940216
32.24,15,1015,0,0,3,525.99,20.89,271.97,88.938333
9.27,70,1013.5,0,0,94,0,10.54,172.15,88.762608
5.69,69,1015.2,0.1,0,100,371.13,24.41,307.21,88.751389
11.54,54,1023.9,0,0,6.6,339.09,21.96,179.06,88.5225
-1.34,94,1035.1,0,0,100,0,31.34,317.33,88.496643
23.44,28,1010.9,0.3,0,74,281.24,16.45,280.08,88.372778
17.16,71,1017.5,0,0,0,0,8.59,213.02,88.220089
5.57,75,1016.9,0.2,0,100,174.44,15.26,109.29,88.117222
4.59,88,1019,0,0,67,0,8.4,313.26,87.866667
15.95,49,1016.8,0,0,100,500.18,34.37,136.27,87.856944
7.83,82,1011.6,2.3,0,100,0,32.84,192.67,87.615
4.34,96,1028.4,0,0,0,0,20.47,325.75,87.292352
27.02,31,1019.2,0,0,100,467.25,11.38,304.7,86.916389
9.38,32,1033.9,0,0,0,353.33,9.42,6.58,86.817611
16.1,56,1022.2,0,0,30,429.87,21.39,306.1,86.759195
9.05,95,1017.2,0,0,0,0,8.89,338.63,86.391111
23.35,20,1015.8,0.2,0,100,251.87,4.69,265.6,86.338333
15.84,40,1022.1,0,0,0,0,6.13,220.24,86.066977
7.64,81,1005.8,0.1,0,100,258.1,41.11,37.17,85.974686
14.26,63,1022,0,0,0,0,10.04,165.47,85.435
9.66,86,1017.7,0,0,0,0,20.52,180,85.312222
0.99,85,1026.4,0,0,13.2,0,18.36,358.88,85.160466
15.81,60,1015.4,0,0,0,0,12.65,184.9,85.048056
10.47,91,1012.7,0.1,0,100,1.78,21.92,165.74,84.506667
33.6,14,1014.8,0,0,0,557.14,18.08,225.81,84.366944
9.16,61,1015.4,0,0,100,286.58,29.95,295.64,84.115943
16.44,40,1015.1,0,0,10.8,0,10.93,197.24,83.949167
8.17,82,1017.5,0,0,0,0,18.01,177.71,83.561389
26.21,25,1015.9,0,0,10,259.88,9.89,326.89,83.553056
17.12,55,1020.9,0,0,0,0,6.41,218.16,83.476596
17.99,92,1015,0.3,0,1.2,0,22.51,172.65,83.309722
7.39,48,1024.5,0,0,100,193.13,21.03,353.12,83.10049
2.66,81,1018.6,0.1,0,62,172.66,26.9,155.49,82.954039
