temperature_2_m_above_gnd,relative_humidity_2_m_above_gnd,mean_sea_level_pressure_MSL,total_precipitation_sfc,snowfall_amount_sfc,total_cloud_cover_sfc,shortwave_radiation_backwards_sfc,wind_speed_10_m_above_gnd,wind_direction_10_m_above_gnd,generated_power_kw
21.36,32,1021.6,0,0,0,907.8,18.06,23.5,1704.4822
21.37,42,1009.6,0,0,66,250.98,20.75,218.66,313.17749
21.37,45,1016.7,0,0,0,592.74,8.37,25.46,2227.9239
21.38,32,1016.9,0,0,56,688.86,15.52,356.01,1484.8372
21.39,39,1010.3,0.3,0,64,429.87,17.73,240.83,2277.7859
21.4,24,1011.7,0,0,8.4,649.7,14.37,292.07,1295.0132
21.41,28,1013.2,0,0,0,483.27,22.32,322.21,52.004722
21.41,34,1014.3,0,0,100,584.73,19,297.05,1234.1639
21.42,73,1014.8,0,0,64,291.03,24.52,183.37,1255.5147
21.42,30,1017.9,0,0,0,610.54,13.9,343.44,2660.8495
21.45,50,1015.5,0,0,10,179.78,18.01,177.71,856.22472
21.46,33,1018.6,0,0,0,879.32,20.66,311.47,1893.0283
21.47,40,1015.3,0,0,0,851.73,11.61,7.13,2609.307
21.47,45,1015.2,0,0,0,562.48,12.02,8.62,2200.0145
21.49,57,1013.4,0,0,10,525.99,4.51,28.61,2199.4086
21.53,42,1015.8,0,0,0,604.31,10.82,176.19,2264.4549
21.53,43,1017.7,0,0,0.6,70.31,14.42,182.86,438.74222
21.53,30,1019.9,0.4,0,10,603.42,8.22,28.81,2436.4659
21.54,32,1016.3,0,0,27,599.86,12.73,28.74,570.72393
21.55,39,1022.5,0,0,4.2,716.45,28.66,168.41,2560.193
21.56,35,1015.8,0,0,100,590.96,27.53,311.82,1452.4154
21.57,43,1013.8,0.5,0,100,263.44,21.25,243.87,378.12721
21.57,31,1014.5,0,0,35,840.16,11.87,345.96,2358.0372
21.57,61,1017,0,0,0,501.96,21.61,169.44,2207.8272
21.57,54,1013.1,0,0,49,453.9,14.24,196.14,1016.2909
21.57,22,1017.7,0,0,52,407.62,8.94,220.1,2167.074
21.62,40,1021.7,0,0,0.6,421.86,3.1,125.54,1859.9357
21.62,27,1021,0,0,0,582.06,6.88,317.12,2640.6503
21.64,40,1019.8,0,0,0,754.72,13.78,19.86,2493.9403
21.64,51,1013.5,0,0,0,429.87,13.39,323.75,1742.7967
21.64,32,1014.1,0,0,13,418.3,15.94,288.43,53.347333
21.66,36,1020.5,0,0,0,555.36,23.19,36.16,34.777853
21.66,54,1008.3,0,0,10,365.79,21.83,193.35,556.37806
21.67,47,1018.8,0,0,2.1,243.86,4.9,72.9,1022.9658
21.68,40,1013,0,0,0,560.7,15.68,328.13,2163.8936
21.68,27,1015.4,0,0,77,623.89,16.95,3.65,539.13643
21.69,47,1012.6,0,0,0,505.52,10.46,3.95,2230.1981
21.7,41,1013.2,0,0,11.4,773.41,15.23,6.79,2269.6594
21.72,42,1016.3,0,0,0,825.03,19.39,21.8,2541.7608
21.73,28,1012.4,0,0,0,493.06,23.4,216.87,21.3225
21.75,22,1014.3,0,0,0,897.12,25.81,202.99,2526.3101
21.77,33,1019.9,0,0,0,439.66,24.44,170.68,1783.2594
21.77,48,1013.7,0,0,10,582.06,5.15,245.22,2544.22
21.78,26,1021.2,0,0,0,400.5,30.15,168.29,1784.1819
21.8,33,1008.5,0,0,0,606.98,23.73,279.61,645.00889
21.81,30,1015.8,0,0,56,747.6,18,358.85,876.38765
21.81,29,1009.8,0,0,0,850.84,17.3,282.01,2393.5026
21.81,35,1022.4,0,0,0,774.3,13.04,173.66,2386.6203
21.82,28,1019.9,0.3,0,16,577.61,7.59,31.43,1965.7719
21.83,56,1014.3,0,0,0,321.29,21.63,177.14,1787.7698
21.83,32,1019.6,0,0,100,309.72,9.26,166.5,37.107669
21.84,20,1019,0,0,0,443.22,24.86,169.99,1768.9961
21.84,30,1016.9,0,0,0,242.97,8.79,214.99,1104.2833
21.84,48,1015.7,0,0,0,365.79,2.28,71.57,1676.2972
21.84,31,1018,0,0,15,789.43,12.23,47.39,1858.341
21.85,49,1020.2,0,0,0,254.54,4.21,199.98,1126.8697
21.85,64,1016.4,0,0,0,207.37,17.87,170.73,1076.0933
21.86,48,1014.5,0.2,0,45,301.71,19.44,360,499.56653
21.89,44,1012.7,0.3,0,100,114.81,5.51,258.69,323.59802
21.89,51,1012.1,0,0,10,490.39,3.67,101.31,2218.885
21.89,41,1017.7,0,0,0,306.16,25.1,171.75,1818.8888
21.9,38,1012.1,0,0,100,467.25,18.9,17.74,251.24394
21.91,32,1021,0,0,0,826.81,20.12,26.57,1386.8115
21.95,37,1017.8,0,0,0,336.42,14.62,38,0.003205128
21.96,51,1017.3,0,0,0,238.52,13.7,176.99,1091.7567
21.99,26,1013.4,0,0,0,621.22,22.04,321.63,726.43861
22,37,1014.5,0,0,4.8,592.74,7.57,182.73,2259.8092
22.02,37,1019.2,0,0,10,671.95,14.97,170.31,2252.7467
22.03,53,1012.1,0.2,0,10,454.79,7.57,205.35,2047.0364
22.03,36,1021.1,0,0,0,916.7,14.81,25.94,2604.9215
22.03,34,1020.4,0,0,0,707.55,21.67,32.11,540.39417
22.03,57,1018.4,0,0,0,422.75,27.53,168.69,1729.5392
22.03,25,1017.7,0,0,10,464.58,6.57,9.46,2714.4986
22.04,41,1016.3,0,0,0,589.18,7.99,352.23,1920.7839
22.06,36,1011.9,0,0,0,433.43,3.76,253.3,1819.4517
22.08,27,1016.3,0,0,100,254.54,11.75,49.97,28.103148
22.08,32,1013.4,0,0,78,545.57,17.45,291.8,245.40333
22.11,53,1016,1.1,0,79,170.88,9.36,360,1084.9256
22.14,48,1016.3,0,0,0,296.37,30.65,167.11,1767.7775
22.15,43,1013.6,0,0,10,794.77,14.06,357.06,2661.7714
22.15,34,1018.1,0,0,0,846.39,20.39,312.14,645.65022
22.15,26,1018.8,0,0,10,276.79,8.85,26.57,13.49878
22.15,26,1014.1,0,0,0,765.4,21.17,318.45,2387.1175
22.16,27,1018.6,0,0,59,724.46,14.66,24.68,2702.8226
22.17,37,1009.8,0,0,85,473.48,19.09,225.76,1601.8357
22.19,45,1020.5,0,0,0,434.32,11.57,185.36,1731.7066
22.19,44,1014.9,0,0,0,378.25,5.4,360,1719.535
22.19,40,1013.2,0,0,0,654.15,8.35,277.43,699.35858
22.22,25,1013.9,0,0,0,342.65,15.41,322.59,0.13675214
22.22,46,1018.2,0,0,0,681.74,13.21,17.45,2438.5142
22.22,32,1019.9,0,0,10,744.93,12.43,169.99,596.27306
22.22,32,1014.3,0,0,94,502.85,18.06,293.5,969.22472
22.25,48,1011.3,0,0,10,516.2,2.9,97.13,2245.0872
22.25,24,1014.4,0,0,0,720.01,21.99,320.31,1910.8269
22.27,40,1013.8,0,0,0,779.64,6.19,324.46,2537.5557
22.28,28,1016.6,0,0,100,517.09,12.23,47.39,605.14689
22.29,37,1014.8,0,0,12,441.44,21.48,166.43,1792.7975
22.29,37,1012,0,0,100,610.54,16.07,15.59,618.34583
22.3,40,1012.6,0.2,0,100,171.77,18.92,291.19,245.44074
22.33,35,1016.9,0,0,35,641.69,20.7,319.94,501.22695
22.35,37,1012.8,0,0,30,712.89,14.97,9.69,1284.2861
22.35,27,1016.6,0,0,100,304.38,11.48,48.81,136.06338
22.36,26,1017.6,0,0,0,727.13,14.76,347.32,2731.1986
22.37,25,1018.7,0.3,0,60,329.3,7.24,26.57,395.16639
22.38,29,1008.9,0,0,0,816.13,18.51,283.5,1993.2708
22.39,29,1014.8,0,0,0,357.78,13.98,34.51,0.006018519
22.39,45,1014.8,0,0,0.9,263.44,18.36,180,1133.0222
22.39,29,1017.5,0,0,100,716.45,11.48,48.81,1476.3919
22.4,31,1011.1,0.3,0,100,221.61,15.91,264.81,60.505556
22.42,31,1019.2,0,0,0,523.32,10.74,39.56,2240.5258
22.42,41,1014.4,0.4,0,19,168.21,8.71,299.74,44.193197
22.43,37,1023.1,0,0,0,901.57,4.9,36.03,2537.5612
22.45,26,1012.6,0,0,0,628.34,24.96,213.23,570.92957
22.46,34,1017.3,0,0,0,764.51,20.62,314.29,781.24077
22.47,28,1020.7,0,0,1,368.46,30.08,168.96,2220.2405
22.47,26,1017.6,0,0,0,343.54,4.45,104.04,2626.5939
22.49,34,1015.2,0,0,10,866.86,12.73,351.87,2563.87
22.49,30,1008.5,0,0,0,732.47,19.83,285.8,1479.1111
22.5,29,1013.9,0,0,13,851.73,11.38,341.57,1999.5948
22.51,31,1017.2,0,0,0,921.15,16.6,24.34,2564.0717
22.51,25,1017.3,0,0,0,577.61,14.18,293.96,2612.5305
22.54,39,1019.6,0,0,0,232.29,4.74,188.75,1079.7117
22.54,30,1012.1,0,0,4.8,594.52,11.73,197.88,2612.3256
22.55,50,1011.4,0,0,0,683.52,12.66,14.83,2374.1589
22.55,57,1016,0,0,0,544.68,23.77,178.26,2179.8189
22.56,27,1019.4,0,0,0,619.44,6.19,35.54,2236.8761
22.57,23,1017.7,0,0,4.5,728.02,19.77,326.89,2520.9164
22.58,30,1015.8,0,0,6,862.41,10.37,339.68,1878.8328
22.58,30,1016,0,0,10,561.59,8.09,327.72,1455.0686
22.59,22,1013.6,0,0,0,909.58,25.77,208.35,2177.2035
22.6,25,1018.3,0,0,4.8,582.95,15.38,327.43,2293.4428
22.64,35,1015.5,0,0,0,251.87,9.83,188.43,1142.9245
22.64,18,1018.3,0,0,12,561.59,16.1,169.7,2553.9398
22.65,40,1021.1,0,0,0,856.18,8.37,115.46,2617.5703
22.65,56,1019.9,0,0,0,324.85,13.14,189.46,1746.6781
22.67,40,1012.4,0,0,100,218.05,18.88,304.9,17.955301
22.67,29,1022.1,0,0,0,732.47,9.89,169.51,1931.8496
22.68,45,1014.5,0,0,29,417.41,17.11,8.47,0.001666667
22.68,40,1016.4,0,0,0,250.98,22.78,174.56,1106.1725
22.69,29,1015.2,0,0,10,338.2,13.4,329.3,5.6529167
22.71,39,1016,0,0,0,490.39,17.21,195.78,2272.63
22.71,26,1018.9,0,0,10,307.94,6.49,33.69,1108.2341
22.72,41,1016.4,0,0,0,731.58,8.89,21.37,1777.6814
22.75,24,1012.6,0,0,0,780.53,27.24,209.28,1384.3792
22.77,23,1019.1,0,0,0,764.51,0,180,2669.8543
22.8,28,1017.5,0,0,10,696.87,27.8,175.54,2480.33
22.82,30,1012.8,0,0,97,401.39,14.51,336.61,41.159167
22.83,22,1013.4,0,0,0,869.53,27.55,208.91,2029.0572
22.84,46,1013.9,0,0,10,559.81,14.78,325.92,2166.2443
22.86,31,1010.9,0.3,0,100,305.27,17.41,277.13,19.44
22.86,28,1020.8,0,0,0,502.85,5.63,153.43,165.79746
22.88,37,1020.8,0,0,0,920.26,14.2,30.47,2278.6321
22.88,24,1017,0,0,10,425.42,15.14,357.27,28.334461
22.89,26,1017.1,0,0,0,831.26,21.89,323.7,2580.5132
22.9,28,1021,0,0,0,639.02,7.17,162.47,914.83232
22.91,42,1012.2,0,0,10,631.01,12.78,9.73,2496.2165
22.93,24,1020.6,0,0,0,696.87,7.99,324.16,2697.166
22.95,44,1010.8,0,0,100,305.27,1.84,101.31,2669.6589
22.95,25,1017.1,0,0,0,797.44,15.32,336.45,2632.0703
22.97,33,1020.4,0,0,0,929.16,15.63,28.93,2360.6028
22.97,36,1019.8,0,0,0,432.54,11.25,172.65,1564.5903
22.98,35,1021.7,0,0,22,232.29,18,191.53,744.5926
22.98,64,1014.8,0,0,73,421.86,24.8,189.19,704.55639
22.99,51,1022.1,0,0,0,428.98,2.28,341.57,1710.0547
22.99,30,1019.8,0,0,0,768.07,10.82,176.19,385.07562
23,35,1021.5,0,0,2.7,821.47,27.05,170.04,2553.3159
23.01,27,1017.2,0,0,18,724.46,11.25,50.19,1075.6294
23.02,45,1013.2,0,0,10,667.5,6.62,247.62,2510.2417
23.03,41,1013.7,0.6,0,12,548.24,20.12,349.7,1386.7619
23.04,28,1015.8,0,0,100,567.82,8.22,241.19,1559.6756
23.05,27,1017.6,0,0,10,673.73,13.8,344.88,2622.6328
23.07,48,1015.7,1.5,0,100,209.15,11.93,354.81,561.15694
23.07,30,1019.7,0,0,100,592.74,10.82,176.19,178.72944
23.08,25,1014.5,0,0,10,501.96,15.91,322.35,38.190278
23.08,38,1017.4,0,0,0.6,598.08,6.41,231.84,2220.9283
23.09,33,1018.7,0,0,0,516.2,14.69,36.03,32.16275
23.11,29,1016.4,0,0,100,800.11,27.66,308.66,773.83598
23.11,29,1012.2,0,0,0,369.35,15.78,325.22,0.64190476
23.13,28,1020.5,0,0,6.6,724.46,24.5,169.85,2555.1069
23.13,31,1015.4,0,0,10,864.19,12.07,333.43,2323.4453
23.13,54,1014.8,0,0,0,546.46,10.44,360,2184.3081
23.14,36,1015.9,0,0,6,614.1,7.59,354.56,2153.3583
23.15,43,1008.5,0,0,0,525.99,25.92,207.28,1521.9956
23.2,28,1013.6,0,0,46,822.36,11.92,334.98,975.68861
23.22,36,1019.7,0,0,0,861.52,14.58,20.22,2574.693
23.25,24,1018.1,0,0,46,734.25,13.71,29.93,2161.3767
23.26,36,1022.6,0,0,0,913.14,7.9,30.07,2214.1185
23.3,34,1015.6,0,0,10,449.45,11.68,303.69,1623.2275
23.32,30,1010.6,0,0,30,455.68,20.12,259.7,59.907764
23.32,30,1011,0.2,0,100,372.91,17.19,289.57,2.9630556
23.32,37,1012.1,0,0,100,732.47,10,300.26,1198.7233
23.34,27,1016.7,0,0,0,935.39,16.92,29.29,2330.2408
23.35,28,1012.5,0,0,0.6,635.46,14.97,332.82,354.94234
23.35,20,1015.8,0.2,0,100,251.87,4.69,265.6,86.338333
23.36,39,1016.2,0,0,100,243.86,18.75,176.7,1674.7322
23.36,23,1015.6,0,0,0,391.6,16.31,337.96,1.8488506
23.36,23,1017,0,0,10,553.58,14.33,348.41,365.00083
23.38,20,1016.6,0.7,0,100,259.88,5.01,291.04,1065.8286
23.39,48,1012.4,0,0,61,621.22,13.48,235.89,2033.9836
23.41,28,1012.5,0,0,2,748.49,13.71,330.07,672.89753
23.42,46,1012.7,0,0,10,655.93,8.09,32.28,2499.5614
23.42,49,1016.8,0,0,0,539.34,6.7,36.25,2171.7997
23.43,39,1017.6,0,0,0,597.19,2.97,165.96,2160.8047
23.44,26,1014.8,0,0,0,534,14.51,29.74,20.466111
23.44,28,1010.9,0.3,0,74,281.24,16.45,280.08,88.372778
23.45,38,1017.3,0,0,0,240.3,7.29,237.09,1072.3156
23.45,25,1017.8,0,0,10,683.52,14,342.03,2337.0489
23.47,32,1014.5,0,0,3,321.29,14.39,301.7,0.070098039
23.47,45,1015.6,1.3,0,100,219.83,8.23,336.8,1821.2948
23.48,32,1020,0,0,0,890,15.19,31.43,1919.8441
23.49,19,1016.2,0.2,0,100,292.81,7.9,335.77,1019.0242
23.5,20,1015.8,0.8,0,100,246.53,3.6,270,575.82485
23.52,28,1015.7,0,0,8,909.58,10.59,350.22,1441.7636
23.52,46,1017.4,0,0,30,560.7,13.1,20.92,2398.3444
23.52,36,1012.4,0,0,0,704.88,14.97,332.82,2451.2855
23.53,39,1017.9,0,0,0,232.29,21.24,180,1073.9925
23.54,31,1011.5,0,0,0,162.87,18.69,164.36,1079.1839
23.54,36,1012.3,0,0,52,803.67,9.69,301.33,1417.4953
23.56,25,1014.2,0,0,10,642.58,14.9,322.85,522.20427
23.56,31,1018.8,0,0,0,382.7,15.58,40.31,0.44861111
23.56,50,1015.6,0,0,0,380.92,11.44,192.72,1684.0058
23.56,28,1011,0,0,5.4,702.21,14.76,192.68,2680.6229
23.56,24,1017.6,0,0,10,641.69,13.8,344.88,1802.4175
23.57,24,1016.2,0,0,0,690.64,15.78,297.15,2661.7455
23.58,28,1015.1,0,0,10,831.26,11.68,326.31,1921.4901
23.59,23,1017,0,0,0,812.57,16.26,332.3,2382.0987
23.6,47,1016.9,0,0,0,226.06,5.04,180,1037.7108
23.62,31,1018.8,0,0,0,676.4,14.58,32.91,502.9525
23.62,20,1014.5,0,0,0,373.8,8.67,221.63,1757.7222
23.64,25,1017.2,0,0,3.9,910.47,23.78,309.47,1932.2233
23.64,35,1014.8,0,0,10,724.46,1.08,180,2515.1876
23.64,29,1011,0.2,0,100,297.26,16.17,281.56,101.30083
23.64,27,1014.2,0,0,10,640.8,12.89,324.09,1336.054
23.64,28,1015.3,0,0,10,501.07,12.41,330.46,63.781667
23.64,38,1013.7,0,0,10,740.48,15.26,340.71,1672.681
23.64,36,1016.7,0,0,10,388.04,2.16,90,565.46696
23.65,38,1014.1,0,0,0,709.33,11.57,5.36,2453.6475
23.66,18,1018.7,0,0,0,610.54,24.19,165.34,2155.8192
23.68,41,1013,0,0,10,686.19,14.2,329.53,2520.7127
23.7,31,1018.6,0,0,0,802.78,14.51,29.74,1305.4942
23.7,19,1016.8,0,0,82,545.57,9.02,241.39,1824.7361
23.72,37,1016,0.2,0,10,819.69,8.91,14.04,666.79484
23.74,34,1022.2,0,0,0,873.09,9.22,38.66,1883.0614
23.75,25,1019.8,0,0,17,598.08,29.02,168.55,2467.2392
23.76,16,1017.7,0,0,10,668.39,16.33,165.96,2241.6854
23.79,34,1020.7,0,0,0,934.5,15,30.26,2299.9379
23.79,42,1018,0,0,0,435.21,15.88,176.1,1738.5661
23.8,33,1009.6,0.1,0,10,540.23,17.71,232.43,2320.8264
23.8,34,1014.2,0,0,0,885.55,9.11,18.43,2582.7331
23.82,52,1020.2,0,0,0,418.3,19.13,175.68,1705.8844
23.83,25,1016.4,0,0,30,897.12,25.86,308.78,1442.9844
23.83,32,1013.2,0,0,0,792.1,8.5,323.62,2323.1164
23.83,24,1009.4,0,0,5.7,368.46,17.81,255.96,0.95416667
23.84,51,1015.9,0,0,0,649.7,17.94,169.59,2470.6783
23.84,25,1011.2,0,0,2,772.52,19.88,215.42,2658.3089
23.85,39,1007.9,0,0,10,679.07,28.56,213.69,2675.3517
23.86,23,1020.7,0,0,0,757.39,8.91,316.64,2611.4247
23.87,35,1016.6,0,0,10,356.89,3.1,305.54,17.824214
23.88,35,1020.3,0,0,0,599.86,9.66,206.57,2138.9911
23.9,34,1021.5,0,0,0,784.98,9.16,45,1363.6277
23.9,36,1021.3,0,0,0.9,498.4,7.2,90,27.991667
23.9,27,1008.7,0,0,10,316.84,15.48,305.54,0.050617284
23.9,35,1008.4,0,0,10,345.32,21.53,321.79,22.528889
23.9,40,1014.3,0.7,0,4,303.49,3.96,270,572.11778
23.91,19,1021.1,0,0,100,593.63,30.04,166.13,2249.7714
23.91,39,1017.3,0,0,0,483.27,7.24,174.29,2250.6703
23.94,25,1016,0,0,0,898.9,15.5,30.74,1911.9451
23.94,22,1015.6,0,0,0.6,555.36,16.6,335.66,473.95111
23.97,37,1011.9,0,0,100,443.22,12.5,311.5,1966.3816
23.99,35,1021,0,0,0,656.82,7.9,59.93,550.26976
23.99,26,1014.9,0,0,0,690.64,14.97,27.18,514.33164
24,23,1016.8,0,0,0,775.19,16.18,327.72,1925.0153
24.01,27,1015.2,0,0,10,560.7,7.79,326.31,1215.5144
24.02,31,1013.3,0,0,1.2,726.24,2.41,296.57,2370.7738
24.02,28,1020.1,0,0,0,606.09,24.22,168.86,2207.6489
24.05,22,1017.6,0,0,39,694.2,13.58,32.01,914.48278
24.06,42,1018.1,0,0,0,799.22,15.73,15.95,2549.1047
24.07,46,1011.4,0,0,100,836.6,14.12,250.64,1395.2551
24.07,33,1021.6,0,0,0,590.07,6.03,107.35,2259.7003
24.08,51,1018.5,0,0,0,586.51,28.66,168.41,2130.2683
24.08,56,1014.1,0,0,100,505.52,23.11,198.15,305.31662
24.08,25,1015.5,0,0,3.9,699.54,9.69,248.2,1644.86
24.1,27,1015.1,0,0,10,644.36,10,329.74,447.6775
24.1,44,1018.7,0,0,2.4,421.86,5.59,75.07,1632.9428
24.1,13,1014.2,0,0,100,332.86,21.58,297.85,0.003448276
24.12,29,1020.7,0,0,0,432.54,3.56,225,1697.6748
24.12,22,1015.9,0,0,0,686.19,16.92,330.71,1250.5091
24.13,43,1014.8,1.2,0,100,590.96,1.84,258.69,1015.3472
24.14,20,1017.5,0,0,0,758.28,12.54,320.83,2567.2183
24.17,33,1015,0,0,10,833.04,4.8,347.01,1584.5258
24.17,30,1015.5,0,0,0,486.83,19.39,211.33,2188.9931
24.17,29,1012.1,0,0,0,533.11,15.38,327.43,475.06647
24.19,25,1015.4,0,0,0,813.46,15.14,28.39,1323.5814
24.21,55,1016.2,0,0,0,385.37,15.91,174.81,1677.8983
24.23,21,1016.8,0,0,46,472.59,13.78,40.76,77.376389
24.24,33,1014.9,0,0,22,598.08,21.13,166.2,2262.4527
24.27,36,1016.5,0,0,10,857.96,4.8,77.01,780.44332
24.31,38,1012,0,0,0.6,763.62,9.9,19.09,2556.4758
24.32,27,1015.4,0,0,9.3,230.51,11.25,187.35,470.79972
24.33,25,1016.9,0,0,10,800.11,26.3,177.65,2590.14
24.33,30,1019.3,0,0,0,553.58,15.35,39.29,34.655278
24.34,26,1010.1,0,0,30,610.54,20.43,255.72,353.79167
24.34,44,1010.5,0,0,0,797.44,12.31,15.26,2417.7144
24.35,25,1018.2,0,0,0,759.17,10.79,25.71,2454.84
24.36,38,1014.6,0,0,0,435.21,21.67,184.76,1750.0081
24.38,30,1015,0,0,10,447.67,15.68,301.87,93.469167
24.39,31,1020.6,0,0,0,900.68,14.69,30.96,1901.3432
24.39,21,1017,0,0,43,604.31,13.9,36.57,462.87583
24.42,32,1019.6,0,0,0,251.87,11.17,181.85,1097.8144
24.45,27,1009.5,0.3,0,10,538.45,12.56,297.3,507.94874
24.45,34,1016.7,0,0,10,514.42,1.8,323.13,147.31476
24.46,37,1012.9,0,0,10,785.87,12.18,341.03,2347.5055
24.49,37,1010.8,0,0,13.5,727.13,18.86,228.09,989.79611
24.49,32,1016.9,0,0,0.3,728.91,9.18,228.18,2346.5287
24.5,34,1016.4,0,0,27.6,756.5,10.09,182.05,1193.5586
24.52,35,1017.1,0,0,0,385.37,22.68,35.96,0.06462585
24.54,26,1011.5,0,0,10,577.61,9.83,298.44,823.41111
24.55,39,1011.1,0,0,58,677.29,10.81,358.09,2050.5335
24.55,25,1018.3,0,0,0,829.48,10.16,157.07,2604.2594
24.55,18,1015.9,0,0,100,596.3,5.59,345.07,1347.1894
24.56,34,1016.2,0,0,0,185.12,11.84,199.54,1112.5712
24.56,23,1010.8,0,0,2,783.2,18.16,219.37,2382.784
24.57,28,1012.7,0,0,100,591.85,5.35,227.73,1577.1615
24.59,36,1019.1,0,0,0,590.96,7.52,16.7,2152.7871
24.6,36,1013.9,0,0,10,849.95,10.48,344.05,2205.045
24.6,22,1020.3,0,0,0,768.07,8.44,320.19,2351.034
24.62,26,1019.4,0,0,6.9,827.7,24.29,173.19,2557.7281
24.62,30,1019.7,0,0,0,821.47,14.39,31.7,1328.8738
24.62,37,1010.9,0,0,2,363.12,20.17,304.82,42.713216
24.63,38,1011.4,0,0,100,265.22,23.77,324.87,0.70675676
24.64,21,1018.9,0,0,0,494.84,12.78,327.65,113.37028
24.65,24,1011.1,0.4,0,73,478.82,14.58,290.22,45.088889
24.66,37,1011.5,0,0,100,389.82,13.28,302.83,890.89
24.66,16,1016.8,0,0,100,378.25,8.56,194.62,24.00564
24.67,29,1019.4,0,0,0,703.99,15.41,37.41,528.37159
24.67,41,1011.5,0,0,0,344.43,22.96,166.4,1703.1508
24.67,29,1012.6,0,0,0,752.94,10.99,328.39,1878.7339
24.68,40,1016.2,0,0,0,473.48,31.8,164.23,2219.8267
24.68,32,1010.8,0,0,81,380.03,13.24,315,233.65528
24.69,20,1009.5,0,0,0,532.22,18.17,236.31,429.71139
24.7,44,1022.1,0,0,10,578.5,2.28,341.57,2124.4144
24.72,31,1015.3,0,0,100,883.77,10.14,297.47,2201.1081
24.72,28,1012.1,0,0,0,663.94,13.4,329.3,1259.4652
24.75,33,1020.6,0,0,30,871.31,23.5,174.73,2503.9511
24.75,34,1016.5,0,0,10,633.68,0.51,45,420.34502
24.76,29,1010.1,0,0,9.3,743.15,20.46,241.63,968.62417
24.77,32,1020,0,0,0,739.59,8.4,226.74,2472
24.78,22,1012.5,0,0,0,355.11,11.72,349.38,0.052702703
24.78,34,1016.4,0,0,10,388.04,0.72,90,248.735
24.78,37,1010.8,0,0,100,388.93,21.18,305.31,275.53917
24.78,41,1013.6,0,0,0,500.18,22.1,192.23,2252.2699
24.78,17,1016.1,0,0,75,650.59,6.85,266.99,1235.1475
24.81,40,1011.4,0,0,10,795.66,10.82,356.19,2706.2756
24.82,45,1015.4,0,0,12,345.32,19.11,176.76,1047.8055
24.82,24,1014.7,0,0,100,753.83,9.34,242.45,2442.7704
24.84,35,1016.8,0,0,10,860.63,3.96,90,1010.7241
24.84,35,1014.1,0,0,6.9,376.47,17.07,207.65,1700.4577
24.85,26,1009.1,0.2,0,10,323.07,14.69,300.96,77.442222
24.85,33,1007.4,0,0,10,793.88,27.44,218.07,1742.7047
24.87,37,1014.5,0,0,0,548.24,9.89,10.49,2162.8387
24.87,16,1018.3,0,0,3.6,730.69,15.82,168.18,1869.8674
24.88,21,1009.7,0,0,0,656.82,18.84,223.45,1102.7219
24.88,18,1015.8,0,0,0,493.06,17.07,312.44,75.061111
24.91,30,1015.5,0,0,10,455.68,13.32,288.92,1484.4289
24.91,41,1012.3,0,0,10,768.07,7.39,46.97,2592.0194
24.91,40,1019.4,0,0,0,323.07,13.34,183.09,1757.9489
24.92,29,1014.8,0,0,10,640.8,15.79,294.23,368.82639
24.93,28,1015.3,0,0,0,639.91,15.04,222.09,2529.3587
24.93,34,1017.8,0,0,0,483.27,24.69,172.46,2228.2461
24.94,19,1017.2,0,0,0,768.96,12.74,317.29,2330.1072
24.96,28,1014.3,0,0,10,806.34,9.51,330.52,2614.9488
24.97,28,1012.5,0,0,0.6,825.92,8.44,320.19,2650.4372
24.97,28,1013.2,0.5,0,70,625.67,10.8,180,29.485556
24.97,21,1010.2,0,0,0.6,374.69,18.84,225,0.21654896
24.97,15,1017.2,0,0,100,476.15,10.59,189.78,432.94111
25.01,22,1019.2,0,0,88,823.25,26.69,169.9,2563.0964
25.01,34,1019.2,0,0,0,415.63,0.36,360,1672.14
25.03,29,1014.6,0,0,10,752.05,13.9,286.56,1030.5392
25.03,37,1010.8,0,0,92,397.83,10.18,351.87,669.83167
25.03,30,1010.5,0,0,100,204.7,9.73,308.99,32.082246
25.04,21,1010.2,0,0,0,665.72,16.06,227.73,1940.5486
25.04,21,1020,0,0,0,725.35,9.96,319.4,1898.4455
25.05,25,1018,0,0,0,668.39,9.5,37.3,2522.2417
25.05,33,1010.1,0,0,29,178,12.14,281.98,49.022101
25.06,21,1019.2,0,0,0,631.01,11.3,322.77,855.43
25.07,44,1014.6,0,0,0,224.28,7.93,177.4,964.85891
25.07,44,1015.3,0,0,0,692.42,22.33,181.85,2432.1765
25.08,28,1012.8,0.8,0,100,469.03,14.47,264.29,125.9345
25.13,29,1014,0,0,0,906.91,7.97,18.43,2352.3226
25.14,44,1016.6,0,0,0,417.41,17.23,169.16,1688.3303
25.17,33,1014,0,0,100,253.65,9.79,306.03,35.414341
25.18,18,1017.8,0,0,0,751.16,22.55,160.41,2392.4464
25.19,40,1015.8,0,0,0,884.66,14.24,20.73,2502.17
25.25,15,1017.8,0,0,6.3,736.03,14.87,173.05,2049.9486
25.26,30,1007.3,0,0,10,263.44,17.87,325.67,79.649167
25.3,34,1011.4,0,0,0,817.02,16.3,329.47,2551.6754
25.31,23,1010.7,0,0,10,694.2,15.7,306.61,322.64611
25.31,36,1009.8,0,0,10,389.82,9.69,338.2,950.4599
25.31,21,1012,0,0,0,784.09,12.64,199.98,2564.167
25.31,15,1017.5,0,0,41,683.52,13.32,180,1588.5048
